sequence,period_id,period_order,period_title,date_original,battle_title,source_url,source_note,reliability,raw_text
468,spring_autumn,4,春秋时期（前770年－前476年）,前491年,赵鞅围邯郸之战,https://zh.wikipedia.org/wiki/%E8%B5%B5%E9%9E%85%E5%9B%B4%E9%82%AF%E9%83%B8%E4%B9%8B%E6%88%98,,未分级,前491年－ 赵鞅围邯郸之战
469,spring_autumn,4,春秋时期（前770年－前476年）,前491年,楚灭戎蛮之战,https://zh.wikipedia.org/wiki/%E6%A5%9A%E7%81%AD%E6%88%8E%E8%9B%AE%E4%B9%8B%E6%88%98,,未分级,前491年－ 楚灭戎蛮之战
470,spring_autumn,4,春秋时期（前770年－前476年）,前491年,齐国夏攻晋占八邑之战,https://zh.wikipedia.org/wiki/%E9%BD%90%E5%9B%BD%E5%A4%8F%E6%94%BB%E6%99%8B%E5%8D%A0%E5%85%AB%E9%82%91%E4%B9%8B%E6%88%98,,未分级,前491年－ 齐国夏攻晋占八邑之战
471,spring_autumn,4,春秋时期（前770年－前476年）,前490年,晋军围柏人之战,https://zh.wikipedia.org/wiki/%E6%99%8B%E5%86%9B%E5%9B%B4%E6%9F%8F%E4%BA%BA%E4%B9%8B%E6%88%98,,未分级,前490年－ 晋军围柏人之战
472,spring_autumn,4,春秋时期（前770年－前476年）,前490年,晋赵鞅攻卫之战,https://zh.wikipedia.org/wiki/%E6%99%8B%E8%B5%B5%E9%9E%85%E6%94%BB%E5%8D%AB%E4%B9%8B%E6%88%98,,未分级,前490年－ 晋赵鞅攻卫之战
473,spring_autumn,4,春秋时期（前770年－前476年）,前489年,赵鞅攻鲜虞之战,https://zh.wikipedia.org/wiki/%E8%B5%B5%E9%9E%85%E6%94%BB%E9%B2%9C%E8%99%9E%E4%B9%8B%E6%88%98,,未分级,前489年－ 赵鞅攻鲜虞之战
474,spring_autumn,4,春秋时期（前770年－前476年）,前489年,齐内乱之战,https://zh.wikipedia.org/wiki/%E9%BD%8A%E5%85%A7%E4%BA%82%E4%B9%8B%E6%88%B0,,未分级,前489年－ 齐内乱之战
475,spring_autumn,4,春秋时期（前770年－前476年）,前489年,吴攻陈城父之战,https://zh.wikipedia.org/wiki/%E5%90%B4%E6%94%BB%E9%99%88%E5%9F%8E%E7%88%B6%E4%B9%8B%E6%88%98,,未分级,前489年－ 吴攻陈城父之战
476,spring_autumn,4,春秋时期（前770年－前476年）,前488年,鲁攻邾之战,https://zh.wikipedia.org/wiki/%E9%B2%81%E6%94%BB%E9%82%BE%E4%B9%8B%E6%88%98,,未分级,前488年－ 鲁攻邾之战
477,spring_autumn,4,春秋时期（前770年－前476年）,前487年,宋灭曹之战,https://zh.wikipedia.org/wiki/%E5%AE%8B%E7%81%AD%E6%9B%B9%E4%B9%8B%E6%88%98,,未分级,前487年－ 宋灭曹之战
478,spring_autumn,4,春秋时期（前770年－前476年）,前487年,吴攻鲁夷之战,https://zh.wikipedia.org/wiki/%E5%A4%B7%E4%B9%8B%E6%88%98,,未分级,前487年－ 吴攻鲁夷之战
479,spring_autumn,4,春秋时期（前770年－前476年）,前487年,齐鲍牧攻鲁之战,https://zh.wikipedia.org/wiki/%E9%BD%90%E9%B2%8D%E7%89%A7%E6%94%BB%E9%B2%81%E4%B9%8B%E6%88%98,,未分级,前487年－ 齐鲍牧攻鲁之战
480,spring_autumn,4,春秋时期（前770年－前476年）,前486年,雍丘之战,https://zh.wikipedia.org/wiki/%E9%9B%8D%E4%B8%98%E4%B9%8B%E6%88%98,,未分级,前486年－ 雍丘之战
481,spring_autumn,4,春秋时期（前770年－前476年）,前486年,楚攻陈之战,https://zh.wikipedia.org/wiki/%E6%A5%9A%E6%94%BB%E9%99%88%E4%B9%8B%E6%88%98,,未分级,前486年－ 楚攻陈之战
482,spring_autumn,4,春秋时期（前770年－前476年）,前485年,吴舟师攻齐之战,https://zh.wikipedia.org/wiki/%E5%90%B4%E8%88%9F%E5%B8%88%E6%94%BB%E9%BD%90%E4%B9%8B%E6%88%98,,未分级,前485年－ 吴舟师攻齐之战
483,spring_autumn,4,春秋时期（前770年－前476年）,前485年,吴、鲁、邾、郯攻齐之战,https://zh.wikipedia.org/wiki/%E5%90%B4%E3%80%81%E9%B2%81%E3%80%81%E9%82%BE%E3%80%81%E9%83%AF%E6%94%BB%E9%BD%90%E4%B9%8B%E6%88%98,,未分级,前485年－ 吴、鲁、邾、郯攻齐之战
484,spring_autumn,4,春秋时期（前770年－前476年）,前485年,晋赵鞅攻齐之战,https://zh.wikipedia.org/wiki/%E6%99%8B%E8%B5%B5%E9%9E%85%E6%94%BB%E9%BD%90%E4%B9%8B%E6%88%98,,未分级,前485年－ 晋赵鞅攻齐之战
485,spring_autumn,4,春秋时期（前770年－前476年）,前484年,稷曲之战,https://zh.wikipedia.org/wiki/%E7%A8%B7%E6%9B%B2%E4%B9%8B%E6%88%98,,未分级,前484年－ 稷曲之战
486,spring_autumn,4,春秋时期（前770年－前476年）,前484年,艾陵之战,https://zh.wikipedia.org/wiki/%E8%89%BE%E9%99%B5%E4%B9%8B%E6%88%98,,未分级,前484年－ 艾陵之战
487,spring_autumn,4,春秋时期（前770年－前476年）,前483年,锡嵓之战,https://zh.wikipedia.org/wiki/%E9%94%A1%E5%B5%93%E4%B9%8B%E6%88%98,,未分级,前483年－ 锡嵓之战
488,spring_autumn,4,春秋时期（前770年－前476年）,前482年,越袭吴都之战,https://zh.wikipedia.org/wiki/%E8%B6%8A%E7%81%AD%E5%90%B4%E4%B9%8B%E6%88%98#%E8%B6%8A%E8%A2%AD%E5%90%B4%E9%83%BD%E4%B9%8B%E6%88%98,,未分级,前482年－ 越袭吴都之战
489,spring_autumn,4,春秋时期（前770年－前476年）,前480年,楚子西攻吴之战,https://zh.wikipedia.org/wiki/%E6%A5%9A%E5%AD%90%E8%A5%BF%E6%94%BB%E5%90%B4%E4%B9%8B%E6%88%98,,未分级,前480年－ 楚子西攻吴之战
490,spring_autumn,4,春秋时期（前770年－前476年）,前479年,白公之乱,https://zh.wikipedia.org/wiki/%E7%99%BD%E5%85%AC%E4%B9%8B%E4%BA%82,,未分级,前479年－ 白公之乱
491,spring_autumn,4,春秋时期（前770年－前476年）,前478年,楚灭陈之战,https://zh.wikipedia.org/wiki/%E6%A5%9A%E7%81%AD%E9%99%88%E4%B9%8B%E6%88%98,,未分级,前478年－ 楚灭陈之战
492,spring_autumn,4,春秋时期（前770年－前476年）,前478年,笠泽之战,https://zh.wikipedia.org/wiki/%E7%AC%A0%E6%B3%BD%E4%B9%8B%E6%88%98,,未分级,前478年－ 笠泽之战
493,spring_autumn,4,春秋时期（前770年－前476年）,前477年,巴攻楚围鄾之战,https://zh.wikipedia.org/wiki/%E5%B7%B4%E6%94%BB%E6%A5%9A%E5%9B%B4%E9%84%BE%E4%B9%8B%E6%88%98,,未分级,前477年－ 巴攻楚围鄾之战
494,spring_autumn,4,春秋时期（前770年－前476年）,前476年,楚率诸侯攻东夷之战,https://zh.wikipedia.org/wiki/%E6%A5%9A%E7%8E%87%E8%AF%B8%E4%BE%AF%E6%94%BB%E4%B8%9C%E5%A4%B7%E4%B9%8B%E6%88%98,,未分级,前476年－ 楚率诸侯攻东夷之战
