sequence,period_id,period_order,period_title,date_original,battle_title,source_url,source_note,reliability,raw_text
983,tang,11,唐朝（618－907，含武周时期）,682年,云州之战,https://zh.wikipedia.org/wiki/%E4%BA%91%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,云州之战 682年
984,tang,11,唐朝（618－907，含武周时期）,682年－689年,骨笃禄攻唐之战,https://zh.wikipedia.org/wiki/%E9%AA%A8%E7%AC%83%E7%A6%84%E6%94%BB%E5%94%90%E4%B9%8B%E6%88%98,,未分级,骨笃禄攻唐之战 682年－689年
985,tang,11,唐朝（618－907，含武周时期）,684年,武则天平李敬业之战,https://zh.wikipedia.org/wiki/%E6%AD%A6%E5%88%99%E5%A4%A9%E5%B9%B3%E6%9D%8E%E6%95%AC%E4%B8%9A%E4%B9%8B%E6%88%98,,未分级,武则天平李敬业之战 684年
986,tang,11,唐朝（618－907，含武周时期）,686年,两井之战,https://zh.wikipedia.org/wiki/%E4%B8%A4%E4%BA%95%E4%B9%8B%E6%88%98,,未分级,两井之战 686年
987,tang,11,唐朝（618－907，含武周时期）,688年,唐诸王反武后之战,https://zh.wikipedia.org/wiki/%E5%94%90%E8%AF%B8%E7%8E%8B%E5%8F%8D%E6%AD%A6%E5%90%8E%E4%B9%8B%E6%88%98,,未分级,唐诸王反武后之战 688年
988,tang,11,唐朝（618－907，含武周时期）,692年,安西之战,https://zh.wikipedia.org/wiki/%E5%AE%89%E8%A5%BF%E4%B9%8B%E6%88%98,,未分级,安西之战 692年
989,tang,11,唐朝（618－907，含武周时期）,696年,素罗汗山之战,https://zh.wikipedia.org/wiki/%E7%B4%A0%E7%BD%97%E6%B1%97%E5%B1%B1%E4%B9%8B%E6%88%98,,未分级,素罗汗山之战 696年
990,tang,11,唐朝（618－907，含武周时期）,696年,黄麞谷之战,https://zh.wikipedia.org/wiki/%E9%BB%84%E9%BA%9E%E8%B0%B7%E4%B9%8B%E6%88%98,,未分级,黄麞谷之战 696年
991,tang,11,唐朝（618－907，含武周时期）,697年,东硖石谷之战,https://zh.wikipedia.org/wiki/%E4%B8%9C%E7%A1%96%E7%9F%B3%E8%B0%B7%E4%B9%8B%E6%88%98,,未分级,东硖石谷之战 697年
992,tang,11,唐朝（618－907，含武周时期）,698年,天门岭之战,https://zh.wikipedia.org/wiki/%E5%A4%A9%E9%97%A8%E5%B2%AD%E4%B9%8B%E6%88%98,,未分级,天门岭之战 698年
993,tang,11,唐朝（618－907，含武周时期）,705年,神龙政变,https://zh.wikipedia.org/wiki/%E7%A5%9E%E9%BE%8D%E6%94%BF%E8%AE%8A,,未分级,神龙政变 705年
